# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness
# task NAME=filter PID=4419 COST=10000000 PERIOD=33000000 CPU=0
  4419,   479,   33000000,   10324560,        0,  -22675440,          0
  4419,   480,   33000000,   10647700,        0,  -22352300,          0
  4419,   481,   33000000,   13091544,        0,  -19908456,          0
  4419,   482,   33000000,   12286932,        0,  -20713068,          0
  4419,   483,   33000000,   11664800,        0,  -21335200,          0
  4419,   484,   33000000,    9820688,        0,  -23179312,          0
  4419,   485,   33000000,   11975728,        0,  -21024272,          0
  4419,   486,   33000000,   10776750,        0,  -22223250,          0
  4419,   487,   33000000,   11837257,        0,  -21162743,          0
  4419,   488,   33000000,   11466758,        0,  -21533242,          0
  4419,   489,   33000000,   10689630,        0,  -22310370,          0
  4419,   490,   33000000,   10396396,        0,  -22603604,          0
  4419,   491,   33000000,   11532072,        0,  -21467928,          0
  4419,   492,   33000000,   10353313,        0,  -22646687,          0
  4419,   493,   33000000,   11274982,        0,  -21725018,          0
  4419,   494,   33000000,    9996517,        0,  -23003483,          0
  4419,   495,   33000000,   10504076,        0,  -22495924,          0
  4419,   496,   33000000,   14009036,        0,  -18990964,          0
  4419,   497,   33000000,   10665817,        0,  -22334183,          0
  4419,   498,   33000000,   10057197,        0,  -22942803,          0
  4419,   499,   33000000,   10832049,        0,  -22167951,          0
  4419,   500,   33000000,    9834418,        0,  -23165582,          0
  4419,   501,   33000000,   11574238,        0,  -21425762,          0
  4419,   502,   33000000,   10440130,        0,  -22559870,          0
  4419,   503,   33000000,   10107939,        0,  -22892061,          0
  4419,   504,   33000000,    9905988,        0,  -23094012,          0
  4419,   505,   33000000,   10111393,        0,  -22888607,          0
  4419,   506,   33000000,   10913198,        0,  -22086802,          0
  4419,   507,   33000000,   10322999,        0,  -22677001,          0
  4419,   508,   33000000,   11172928,        0,  -21827072,          0
  4419,   509,   33000000,   10911901,        0,  -22088099,          0
  4419,   510,   33000000,   11235081,        0,  -21764919,          0
  4419,   511,   33000000,    9942798,        0,  -23057202,          0
  4419,   512,   33000000,   10469697,        0,  -22530303,          0
  4419,   513,   33000000,   11589050,        0,  -21410950,          0
  4419,   514,   33000000,   10128442,        0,  -22871558,          0
  4419,   515,   33000000,   10269467,        0,  -22730533,          0
  4419,   516,   33000000,   12167546,        0,  -20832454,          0
  4419,   517,   33000000,   10304160,        0,  -22695840,          0
  4419,   518,   33000000,   10565997,        0,  -22434003,          0
  4419,   519,   33000000,   10649419,        0,  -22350581,          0
  4419,   520,   33000000,   10646873,        0,  -22353127,          0
  4419,   521,   33000000,   11181209,        0,  -21818791,          0
  4419,   522,   33000000,    9846968,        0,  -23153032,          0
  4419,   523,   33000000,    9846806,        0,  -23153194,          0
  4419,   524,   33000000,   10166475,        0,  -22833525,          0
  4419,   525,   33000000,    9901304,        0,  -23098696,          0
  4419,   526,   33000000,   10050806,        0,  -22949194,          0
  4419,   527,   33000000,   14031292,        0,  -18968708,          0
  4419,   528,   33000000,   11854801,        0,  -21145199,          0
  4419,   529,   33000000,   10518694,        0,  -22481306,          0
  4419,   530,   33000000,   10291728,        0,  -22708272,          0
  4419,   531,   33000000,   10330908,        0,  -22669092,          0
  4419,   532,   33000000,    9568378,        0,  -23431622,          0
  4419,   533,   33000000,   11745242,        0,  -21254758,          0
  4419,   534,   33000000,   10106182,        0,  -22893818,          0
  4419,   535,   33000000,   10943114,        0,  -22056886,          0
  4419,   536,   33000000,   10978545,        0,  -22021455,          0
  4419,   537,   33000000,   10209110,        0,  -22790890,          0
  4419,   538,   33000000,   10558440,        0,  -22441560,          0
  4419,   539,   33000000,   10159191,        0,  -22840809,          0
  4419,   540,   33000000,   10976865,        0,  -22023135,          0
  4419,   541,   33000000,   11313843,        0,  -21686157,          0
  4419,   542,   33000000,   10729482,        0,  -22270518,          0
  4419,   543,   33000000,   12161379,        0,  -20838621,          0
  4419,   544,   33000000,    9707578,        0,  -23292422,          0
  4419,   545,   33000000,   12583927,        0,  -20416073,          0
  4419,   546,   33000000,   10531023,        0,  -22468977,          0
  4419,   547,   33000000,   10749947,        0,  -22250053,          0
  4419,   548,   33000000,   10928277,        0,  -22071723,          0
  4419,   549,   33000000,   10443155,        0,  -22556845,          0
  4419,   550,   33000000,   11934732,        0,  -21065268,          0
  4419,   551,   33000000,   10453889,        0,  -22546111,          0
  4419,   552,   33000000,   15454414,        0,  -17545586,          0
  4419,   553,   33000000,   10039678,        0,  -22960322,          0
  4419,   554,   33000000,   10834437,        0,  -22165563,          0
  4419,   555,   33000000,   11320407,        0,  -21679593,          0
  4419,   556,   33000000,   10050380,        0,  -22949620,          0
  4419,   557,   33000000,   11075033,        0,  -21924967,          0
  4419,   558,   33000000,   14881068,        0,  -18118932,          0
  4419,   559,   33000000,   10240463,        0,  -22759537,          0
  4419,   560,   33000000,   11545245,        0,  -21454755,          0
  4419,   561,   33000000,   10485381,        0,  -22514619,          0
  4419,   562,   33000000,   11414315,        0,  -21585685,          0
  4419,   563,   33000000,   10741180,        0,  -22258820,          0
  4419,   564,   33000000,   10137430,        0,  -22862570,          0
  4419,   565,   33000000,   10436641,        0,  -22563359,          0
  4419,   566,   33000000,   10542925,        0,  -22457075,          0
  4419,   567,   33000000,   11807512,        0,  -21192488,          0
  4419,   568,   33000000,   12258339,        0,  -20741661,          0
  4419,   569,   33000000,   10797093,        0,  -22202907,          0
  4419,   570,   33000000,   10205859,        0,  -22794141,          0
  4419,   571,   33000000,   10335111,        0,  -22664889,          0
  4419,   572,   33000000,   11690579,        0,  -21309421,          0
  4419,   573,   33000000,   11374591,        0,  -21625409,          0
  4419,   574,   33000000,   12392623,        0,  -20607377,          0
  4419,   575,   33000000,   10722391,        0,  -22277609,          0
  4419,   576,   33000000,   10278181,        0,  -22721819,          0
  4419,   577,   33000000,   11543857,        0,  -21456143,          0
  4419,   578,   33000000,   10747918,        0,  -22252082,          0
  4419,   579,   33000000,   10856261,        0,  -22143739,          0
  4419,   580,   33000000,   10893291,        0,  -22106709,          0
  4419,   581,   33000000,   11156223,        0,  -21843777,          0
  4419,   582,   33000000,   10322260,        0,  -22677740,          0
  4419,   583,   33000000,   11213070,        0,  -21786930,          0
  4419,   584,   33000000,   10139661,        0,  -22860339,          0
  4419,   585,   33000000,   11236775,        0,  -21763225,          0
  4419,   586,   33000000,   10481952,        0,  -22518048,          0
  4419,   587,   33000000,   12055985,        0,  -20944015,          0
  4419,   588,   33000000,   10629159,        0,  -22370841,          0
  4419,   589,   33000000,   14089142,        0,  -18910858,          0
  4419,   590,   33000000,    9730739,        0,  -23269261,          0
  4419,   591,   33000000,   10645449,        0,  -22354551,          0
  4419,   592,   33000000,   10106907,        0,  -22893093,          0
  4419,   593,   33000000,   11172300,        0,  -21827700,          0
  4419,   594,   33000000,   10339383,        0,  -22660617,          0
  4419,   595,   33000000,   10854032,        0,  -22145968,          0
  4419,   596,   33000000,    9205511,        0,  -23794489,          0
  4419,   597,   33000000,   10231221,        0,  -22768779,          0
  4419,   598,   33000000,   10353448,        0,  -22646552,          0
  4419,   599,   33000000,   10103827,        0,  -22896173,          0
  4419,   600,   33000000,   10013604,        0,  -22986396,          0
  4419,   601,   33000000,   10020541,        0,  -22979459,          0
  4419,   602,   33000000,    9844673,        0,  -23155327,          0
  4419,   603,   33000000,   10977785,        0,  -22022215,          0
  4419,   604,   33000000,    9650621,        0,  -23349379,          0
  4419,   605,   33000000,   11343549,        0,  -21656451,          0
  4419,   606,   33000000,    9039633,        0,  -23960367,          0
  4419,   607,   33000000,    9651138,        0,  -23348862,          0
  4419,   608,   33000000,   10584655,        0,  -22415345,          0
  4419,   609,   33000000,    9757577,        0,  -23242423,          0
  4419,   610,   33000000,   10648431,        0,  -22351569,          0
  4419,   611,   33000000,    9861985,        0,  -23138015,          0
  4419,   612,   33000000,    9642393,        0,  -23357607,          0
  4419,   613,   33000000,    9920532,        0,  -23079468,          0
  4419,   614,   33000000,   10112029,        0,  -22887971,          0
  4419,   615,   33000000,   11250461,        0,  -21749539,          0
  4419,   616,   33000000,    9632603,        0,  -23367397,          0
  4419,   617,   33000000,   10983509,        0,  -22016491,          0
  4419,   618,   33000000,   11216790,        0,  -21783210,          0
  4419,   619,   33000000,   10356701,        0,  -22643299,          0
  4419,   620,   33000000,   13930337,        0,  -19069663,          0
  4419,   621,   33000000,   10480814,        0,  -22519186,          0
  4419,   622,   33000000,   11251964,        0,  -21748036,          0
  4419,   623,   33000000,   14636753,        0,  -18363247,          0
  4419,   624,   33000000,    9950001,        0,  -23049999,          0
  4419,   625,   33000000,   10822088,        0,  -22177912,          0
  4419,   626,   33000000,   10174871,        0,  -22825129,          0
